Student ID,Department,Programme,Book ID,Book Category,Issue Date,Return Date,Entry Time,Exit Time,Not Returned,Borrow_Days,Month,Year,Day_Name
APP22223,Applied Sciences,Ph.D. in Applied Sciences,B00030,Computer Science,2025-10-20,2025-11-13,16:22,18:41,False,24.0,10,2025,Monday
SWM24041,Social Work,M. A. in Social Work,B00210,Computer Science,2025-10-09,2025-11-02,11:50,14:47,False,24.0,10,2025,Thursday
SOM22247,Sociology,M.A. in Sociology,B00032,Mathematics,2025-01-30,2025-02-27,18:27,19:30,False,28.0,1,2025,Thursday
MEM20067,Mechanical Engineering,M. Tech in Mechanical Engineering,B00261,Humanities,2026-04-10,,11:10,14:38,True,,4,2026,Friday
EEP21095,Electrical Engineering,Ph.D. in Electrical Engineering,B00213,Humanities,2025-05-02,2025-05-17,12:07,15:57,False,15.0,5,2025,Friday
EDE22079,Education,M. Ed.,B00313,Physics,2025-11-30,2025-12-03,11:14,12:34,False,3.0,11,2025,Sunday
MBM20246,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00462,Computer Science,2026-03-10,2026-03-31,13:32,14:39,False,21.0,3,2026,Tuesday
BAM24019,Business Administration,Certificate in NSE Academy Certified Capital Market,B00079,Mechanical,2025-04-27,2025-05-23,15:49,17:00,False,26.0,4,2025,Sunday
EDP25177,Education,Ph.D. in Education,B00370,Computer Science,2025-09-10,2025-09-29,15:20,19:30,False,19.0,9,2025,Wednesday
LAP23202,Law,Ph.D. in Law,B00288,Fiction,2024-08-07,2024-08-18,15:32,17:44,False,11.0,8,2024,Wednesday
MSP24004,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00194,Fiction,2025-10-03,2025-10-27,10:51,14:39,False,24.0,10,2025,Friday
CTM25234,Cultural Studies,M.A. in Cultural Studies,B00058,Physics,2025-11-21,2025-11-29,09:51,15:23,False,8.0,11,2025,Friday
PHM24028,Physics,M. Sc. in Physics,B00274,Fiction,2025-09-22,2025-09-23,11:38,16:16,False,1.0,9,2025,Monday
MCP24197,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00312,Fiction,2025-11-19,2025-12-14,11:46,12:53,False,25.0,11,2025,Wednesday
EDM22035,Education,M. A. in Education,B00326,Humanities,2024-06-03,2024-06-24,16:08,19:30,False,21.0,6,2024,Monday
DEP23184,Design,Ph.D. in Design,B00062,Computer Science,2025-07-12,2025-07-13,13:33,14:09,False,1.0,7,2025,Saturday
FET22244,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00227,Fiction,2024-12-09,2025-01-01,13:29,16:30,False,23.0,12,2024,Monday
HIP21250,Hindi,Ph.D. in Hindi,B00219,Humanities,2024-06-11,2024-06-26,16:06,19:30,False,15.0,6,2024,Tuesday
MEP25243,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00465,Management,2026-03-15,,13:06,15:31,True,,3,2026,Sunday
BAM22144,Business Administration,Master of Business Administration,B00203,Fiction,2025-02-11,2025-02-23,17:42,19:30,False,12.0,2,2025,Tuesday
EDM24110,Education,M. A. in Education,B00008,Chemistry,2024-11-25,2024-12-13,16:30,19:30,False,18.0,11,2024,Monday
EDE23089,Education,M. Ed.,B00215,Computer Science,2025-06-11,,17:39,19:30,True,,6,2025,Wednesday
MEB23025,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00171,Mechanical,2026-04-18,,15:24,16:46,True,,4,2026,Saturday
EEB20185,Electrical Engineering,B. Tech. in Electrical Engineering,B00057,Computer Science,2024-11-16,2024-11-21,12:52,16:35,False,5.0,11,2024,Saturday
CSB23206,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00301,Physics,2024-05-14,2024-05-31,10:59,16:37,False,17.0,5,2024,Tuesday
EGI21128,English,Integrated M.A. in English,B00466,Humanities,2025-07-28,2025-08-03,10:58,13:18,False,6.0,7,2025,Monday
BAM23137,Business Administration,Certificate in NSE Academy Certified Capital Market,B00062,Computer Science,2025-10-24,2025-11-10,12:11,13:31,False,17.0,10,2025,Friday
MBM21295,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00051,Mechanical,2024-08-18,2024-08-22,14:42,15:46,False,4.0,8,2024,Sunday
EEB24222,Electrical Engineering,B. Tech. in Electrical Engineering,B00420,Electronics,2025-02-06,2025-02-13,15:48,16:32,False,7.0,2,2025,Thursday
EEB24222,Electrical Engineering,B. Tech. in Electrical Engineering,B00186,Humanities,2025-12-10,2026-01-01,13:52,18:31,False,22.0,12,2025,Wednesday
CEB21063,Civil Engineering,B. Tech. in Civil Engineering,B00026,Chemistry,2026-03-11,2026-03-31,10:05,14:57,False,20.0,3,2026,Wednesday
ASP21094,Assamese,Ph.D. in Assamese,B00273,Mathematics,2024-11-25,2024-12-11,10:54,11:47,False,16.0,11,2024,Monday
CTP25195,Cultural Studies,Ph.D. in Cultural Studies,B00320,Computer Science,2025-09-19,2025-10-07,15:28,17:43,False,18.0,9,2025,Friday
CSP22050,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00100,Mechanical,2025-04-23,2025-05-17,13:38,17:48,False,24.0,4,2025,Wednesday
MSB22082,Mathematical Sciences,Integrated B.Sc.B.Ed. (Mathematics Major),B00171,Mechanical,2025-12-01,2025-12-22,17:09,19:30,False,21.0,12,2025,Monday
CSB20272,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00374,Computer Science,2026-02-25,,15:10,18:46,True,,2,2026,Wednesday
PHI24020,Physics,Integrated M. Sc. in Physics,B00009,Management,2025-05-30,2025-06-21,17:44,18:42,False,22.0,5,2025,Friday
DEP25068,Design,Ph.D. in Design,B00225,Mathematics,2025-12-08,,16:59,18:19,True,,12,2025,Monday
CST21093,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00401,Mathematics,2025-07-21,2025-08-05,17:48,19:30,False,15.0,7,2025,Monday
MSB20270,Mathematical Sciences,Integrated B.Sc.B.Ed. (Mathematics Major),B00427,Mathematics,2025-04-06,2025-04-25,13:58,15:51,False,19.0,4,2025,Sunday
CSB23206,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00427,Mathematics,2025-05-12,2025-05-14,10:05,11:58,False,2.0,5,2025,Monday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00228,Physics,2026-02-21,2026-02-22,16:14,17:00,False,1.0,2,2026,Saturday
PHI21133,Physics,Integrated M. Sc. in Physics,B00023,Mathematics,2026-03-11,2026-03-23,14:18,19:30,False,12.0,3,2026,Wednesday
MEB23025,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00068,Chemistry,2025-07-21,2025-07-25,16:29,18:32,False,4.0,7,2025,Monday
MCP24263,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00465,Management,2024-08-20,2024-08-31,10:22,15:49,False,11.0,8,2024,Tuesday
LAM22183,Law,LLM,B00315,Mechanical,2025-12-14,2026-01-11,15:16,17:00,False,28.0,12,2025,Sunday
EDM20146,Education,M. A. in Education,B00165,Mechanical,2025-09-28,2025-10-11,13:00,15:31,False,13.0,9,2025,Sunday
HIP23256,Hindi,Ph.D. in Hindi,B00122,Chemistry,2024-10-02,2024-10-29,13:17,17:25,False,27.0,10,2024,Wednesday
COM21199,Commerce,M.Com,B00144,Computer Science,2025-02-07,2025-02-26,11:44,16:12,False,19.0,2,2025,Friday
PHP21098,Physics,Ph.D. in Physics,B00159,Mechanical,2025-08-18,2025-09-04,11:44,15:21,False,17.0,8,2025,Monday
EEB20185,Electrical Engineering,B. Tech. in Electrical Engineering,B00036,Management,2025-11-21,2025-11-25,10:05,13:02,False,4.0,11,2025,Friday
SWM25258,Social Work,M. A. in Social Work,B00234,Mathematics,2026-03-05,2026-03-11,17:03,19:30,False,6.0,3,2026,Thursday
COM20105,Commerce,M.Com,B00168,Fiction,2025-10-11,2025-10-25,11:51,14:35,False,14.0,10,2025,Saturday
LLP22180,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00129,Physics,2025-05-05,,15:33,19:30,True,,5,2025,Monday
DEP20077,Design,Ph.D. in Design,B00500,Chemistry,2024-06-01,2024-06-27,14:49,17:00,False,26.0,6,2024,Saturday
MCM25179,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00059,Humanities,2025-12-12,2025-12-16,12:31,16:20,False,4.0,12,2025,Friday
EDT20298,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00202,Electronics,2025-11-07,2025-12-04,10:28,11:49,False,27.0,11,2025,Friday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00264,Computer Science,2026-03-05,,09:59,14:29,True,,3,2026,Thursday
EGE25208,English,M. A. in English,B00243,Management,2026-02-08,2026-02-17,12:21,16:00,False,9.0,2,2026,Sunday
FEB21218,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00270,Humanities,2025-02-14,2025-03-14,16:28,18:12,False,28.0,2,2025,Friday
ECB21148,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00379,Management,2025-11-14,2025-12-02,09:49,13:38,False,18.0,11,2025,Friday
MEP25189,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00243,Management,2025-08-20,2025-09-13,17:36,19:13,False,24.0,8,2025,Wednesday
MCP24263,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00395,Physics,2024-12-10,2024-12-12,11:28,15:13,False,2.0,12,2024,Tuesday
LLP24138,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00469,Mechanical,2025-07-20,2025-08-02,13:23,15:39,False,13.0,7,2025,Sunday
APP22223,Applied Sciences,Ph.D. in Applied Sciences,B00141,Mathematics,2024-12-10,2024-12-29,17:31,19:27,False,19.0,12,2024,Tuesday
FLB25040,Linguistics and Language Technology,BA in Chinese,B00248,Mathematics,2025-12-17,,17:34,19:30,True,,12,2025,Wednesday
CSP24193,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00035,Chemistry,2025-07-07,2025-07-18,10:01,12:59,False,11.0,7,2025,Monday
EDM20146,Education,M. A. in Education,B00283,Humanities,2026-01-12,2026-01-21,09:08,10:06,False,9.0,1,2026,Monday
CEM20251,Civil Engineering,M. Tech. in Civil Engineering,B00381,Computer Science,2024-06-25,2024-07-11,15:45,19:30,False,16.0,6,2024,Tuesday
EDM24110,Education,M. A. in Education,B00013,Electronics,2026-03-14,2026-03-28,13:12,15:40,False,14.0,3,2026,Saturday
EGE25196,English,M. A. in English,B00401,Mathematics,2026-04-01,2026-04-05,15:22,19:30,False,4.0,4,2026,Wednesday
CHB20149,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00386,Humanities,2025-04-01,2025-04-06,17:12,18:02,False,5.0,4,2025,Tuesday
LLP21182,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00220,Chemistry,2024-11-08,2024-11-16,09:53,10:36,False,8.0,11,2024,Friday
MEP23097,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00107,Fiction,2026-02-12,,10:26,12:14,True,,2,2026,Thursday
MSP21033,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00417,Management,2025-12-20,2026-01-01,10:19,13:33,False,12.0,12,2025,Saturday
SWM23277,Social Work,M. A. in Social Work,B00212,Management,2024-10-15,,12:22,15:15,True,,10,2024,Tuesday
FEP25175,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00221,Management,2025-08-11,2025-08-29,17:22,19:30,False,18.0,8,2025,Monday
FET24118,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00487,Mechanical,2025-08-01,2025-08-17,17:20,19:18,False,16.0,8,2025,Friday
ASM22126,Assamese,M.A. in Assamese,B00427,Mathematics,2024-07-18,2024-08-05,17:14,19:30,False,18.0,7,2024,Thursday
SWP25039,Social Work,Ph.D. in Social Work,B00054,Chemistry,2025-11-08,2025-11-29,12:02,14:10,False,21.0,11,2025,Saturday
SOM20181,Sociology,M.A. in Sociology,B00086,Management,2025-06-06,,11:07,12:52,True,,6,2025,Friday
MCM21154,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00444,Electronics,2025-09-19,,17:37,19:20,True,,9,2025,Friday
EEP23219,Electrical Engineering,Ph.D. in Electrical Engineering,B00230,Management,2024-09-02,2024-09-20,09:07,10:00,False,18.0,9,2024,Monday
HIP24037,Hindi,Ph.D. in Hindi,B00470,Computer Science,2026-02-18,2026-03-16,14:04,17:41,False,26.0,2,2026,Wednesday
DEP20077,Design,Ph.D. in Design,B00343,Mathematics,2025-05-06,2025-05-09,16:52,19:30,False,3.0,5,2025,Tuesday
SWM23277,Social Work,M. A. in Social Work,B00284,Chemistry,2024-07-02,2024-07-06,12:51,15:37,False,4.0,7,2024,Tuesday
DEP24280,Design,Ph.D. in Design,B00235,Fiction,2025-01-21,,18:00,19:30,True,,1,2025,Tuesday
COM21199,Commerce,M.Com,B00141,Mathematics,2024-09-03,2024-09-23,12:08,13:26,False,20.0,9,2024,Tuesday
BAM20253,Business Administration,Certificate in NSE Academy Certified Capital Market,B00011,Humanities,2025-07-21,2025-08-09,16:56,19:30,False,19.0,7,2025,Monday
EEP24275,Electrical Engineering,Ph.D. in Electrical Engineering,B00044,Mechanical,2026-04-11,,15:06,16:57,True,,4,2026,Saturday
LAM21261,Law,LLM,B00290,Management,2024-06-02,2024-06-12,11:10,12:33,False,10.0,6,2024,Sunday
COP24288,Commerce,Ph.D. in Commerce,B00169,Mathematics,2025-03-29,2025-04-08,15:55,17:00,False,10.0,3,2025,Saturday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00363,Fiction,2024-06-16,2024-06-23,16:04,17:00,False,7.0,6,2024,Sunday
MBM23112,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00245,Humanities,2024-12-21,2025-01-07,16:21,17:00,False,17.0,12,2024,Saturday
SWP25039,Social Work,Ph.D. in Social Work,B00429,Electronics,2026-03-02,2026-03-31,12:29,17:16,False,29.0,3,2026,Monday
MSM25034,Mathematical Sciences,M. Sc. in Mathematics,B00178,Mechanical,2025-10-31,2025-11-06,18:11,19:30,False,6.0,10,2025,Friday
DEM20237,Design,Master of Design,B00414,Chemistry,2025-08-16,2025-08-31,15:00,17:00,False,15.0,8,2025,Saturday
HIM25157,Hindi,M. A. in Hindi,B00298,Chemistry,2026-01-21,2026-02-12,17:11,19:30,False,22.0,1,2026,Wednesday
COM24119,Commerce,M.Com,B00094,Electronics,2025-07-01,2025-07-23,16:10,19:06,False,22.0,7,2025,Tuesday
MSP24004,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00132,Mechanical,2025-04-08,2025-04-29,14:54,18:26,False,21.0,4,2025,Tuesday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00158,Mathematics,2024-05-10,2024-06-01,17:42,19:30,False,22.0,5,2024,Friday
SWM25258,Social Work,M. A. in Social Work,B00268,Management,2025-09-25,2025-10-06,09:04,12:36,False,11.0,9,2025,Thursday
PHI23213,Physics,Integrated M. Sc. in Physics,B00023,Mathematics,2025-10-06,2025-10-12,16:34,18:09,False,6.0,10,2025,Monday
BAP21038,Business Administration,Ph.D. in Business Administration,B00247,Mathematics,2024-06-21,2024-07-11,13:20,14:16,False,20.0,6,2024,Friday
SWM24041,Social Work,M. A. in Social Work,B00134,Chemistry,2024-11-09,,16:24,17:00,True,,11,2024,Saturday
DEP25100,Design,Ph.D. in Design,B00313,Physics,2026-03-18,2026-03-20,09:12,14:47,False,2.0,3,2026,Wednesday
MCP25085,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00303,Physics,2026-01-31,2026-02-03,15:35,17:00,False,3.0,1,2026,Saturday
EEM22114,Electrical Engineering,M. Tech in Electrical Engineering,B00481,Physics,2025-01-06,2025-01-26,14:37,18:52,False,20.0,1,2025,Monday
EEM24032,Electrical Engineering,M. Tech in Electrical Engineering,B00249,Chemistry,2025-10-13,2025-10-26,16:52,19:30,False,13.0,10,2025,Monday
DEP20077,Design,Ph.D. in Design,B00491,Fiction,2025-11-25,,16:41,19:30,True,,11,2025,Tuesday
SWM22165,Social Work,M. A. in Social Work,B00215,Computer Science,2025-02-05,2025-02-26,15:50,17:50,False,21.0,2,2025,Wednesday
EGL23081,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00091,Physics,2024-07-20,2024-07-24,12:52,17:00,False,4.0,7,2024,Saturday
BAM25056,Business Administration,Certificate in NSE Academy Certified Capital Market,B00308,Chemistry,2025-12-14,2025-12-19,14:48,17:00,False,5.0,12,2025,Sunday
PHB25103,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00384,Mathematics,2026-02-21,2026-03-22,12:32,13:59,False,29.0,2,2026,Saturday
SOM22247,Sociology,M.A. in Sociology,B00365,Physics,2025-04-01,2025-04-15,10:22,15:24,False,14.0,4,2025,Tuesday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00258,Humanities,2025-08-15,2025-08-16,13:46,18:20,False,1.0,8,2025,Friday
FEP22187,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00179,Fiction,2025-04-22,2025-05-14,14:03,18:50,False,22.0,4,2025,Tuesday
MCP24197,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00036,Management,2026-02-14,2026-03-15,15:01,17:00,False,29.0,2,2026,Saturday
COM20105,Commerce,M.Com,B00376,Management,2024-11-19,2024-12-09,15:26,18:31,False,20.0,11,2024,Tuesday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00379,Management,2025-01-19,,13:09,15:25,True,,1,2025,Sunday
ECB21078,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00098,Physics,2025-05-15,2025-05-22,16:24,19:30,False,7.0,5,2025,Thursday
EGI23267,English,Integrated M.A. in English,B00201,Humanities,2025-10-26,2025-11-01,13:54,17:00,False,6.0,10,2025,Sunday
CHI23129,Chemical Sciences,Integrated M.Sc. in Chemistry,B00494,Electronics,2026-03-28,2026-04-11,12:19,14:06,False,14.0,3,2026,Saturday
HIP22031,Hindi,Ph.D. in Hindi,B00118,Management,2024-08-25,2024-09-23,15:48,17:00,False,29.0,8,2024,Sunday
MRP25066,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00427,Mathematics,2026-02-02,2026-02-12,09:34,13:06,False,10.0,2,2026,Monday
CEB23071,Civil Engineering,B. Tech. in Civil Engineering,B00238,Physics,2025-08-04,2025-08-10,17:09,19:30,False,6.0,8,2025,Monday
MCP24263,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00328,Humanities,2024-08-09,2024-08-31,11:08,14:37,False,22.0,8,2024,Friday
PHP25152,Physics,Ph.D. in Physics,B00166,Physics,2025-11-15,2025-12-14,10:52,13:44,False,29.0,11,2025,Saturday
HIM23265,Hindi,M. A. in Hindi,B00101,Mathematics,2025-05-13,2025-06-09,16:17,19:30,False,27.0,5,2025,Tuesday
MCP25085,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00419,Mathematics,2026-04-03,,11:55,15:31,True,,4,2026,Friday
SWM22165,Social Work,M. A. in Social Work,B00269,Mathematics,2026-02-10,2026-02-21,13:15,14:13,False,11.0,2,2026,Tuesday
MSM25132,Mathematical Sciences,M. Sc. in Mathematics,B00342,Mechanical,2025-11-11,2025-12-05,13:44,15:45,False,24.0,11,2025,Tuesday
HIP20116,Hindi,Ph.D. in Hindi,B00207,Humanities,2026-01-14,2026-02-12,12:52,16:54,False,29.0,1,2026,Wednesday
EEP24275,Electrical Engineering,Ph.D. in Electrical Engineering,B00386,Humanities,2025-04-15,2025-05-06,13:34,16:29,False,21.0,4,2025,Tuesday
SWM23057,Social Work,M. A. in Social Work,B00265,Electronics,2026-03-09,2026-03-31,16:41,19:30,False,22.0,3,2026,Monday
CST21283,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00130,Mathematics,2024-12-08,2024-12-28,11:03,15:23,False,20.0,12,2024,Sunday
ASM25159,Assamese,M.A. in Assamese,B00491,Fiction,2025-12-26,2026-01-17,10:57,13:53,False,22.0,12,2025,Friday
MBP25018,Molecular Biology & Biotechnology,Ph.D. in Molecular Biology & Biotechnology,B00125,Chemistry,2025-11-04,2025-11-21,13:08,16:32,False,17.0,11,2025,Tuesday
SWM23057,Social Work,M. A. in Social Work,B00019,Computer Science,2026-03-17,2026-03-23,11:51,14:07,False,6.0,3,2026,Tuesday
CEB21063,Civil Engineering,B. Tech. in Civil Engineering,B00365,Physics,2024-07-26,2024-07-29,15:23,15:56,False,3.0,7,2024,Friday
MSM25174,Mathematical Sciences,M. Sc. in Mathematics,B00331,Electronics,2025-10-18,2025-10-22,12:01,17:00,False,4.0,10,2025,Saturday
ECB24212,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00219,Humanities,2025-05-04,2025-05-14,11:42,12:24,False,10.0,5,2025,Sunday
BAM21104,Business Administration,Master of Business Administration,B00122,Chemistry,2025-10-14,2025-11-02,10:52,14:49,False,19.0,10,2025,Tuesday
CSP24193,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00442,Humanities,2026-02-18,,15:05,19:30,True,,2,2026,Wednesday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00462,Computer Science,2024-10-27,2024-11-17,15:32,17:00,False,21.0,10,2024,Sunday
COM21010,Commerce,M.Com,B00438,Management,2025-01-13,2025-02-05,16:59,18:39,False,23.0,1,2025,Monday
MBM23112,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00158,Mathematics,2025-03-20,2025-04-03,12:14,16:25,False,14.0,3,2025,Thursday
ENE20158,Energy,M. Tech in Energy Technology,B00209,Chemistry,2025-10-19,2025-11-12,16:28,17:00,False,24.0,10,2025,Sunday
MEP25189,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00077,Management,2025-08-21,2025-08-31,10:01,12:18,False,10.0,8,2025,Thursday
MCM20024,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00435,Mechanical,2025-11-01,2025-11-18,15:27,17:00,False,17.0,11,2025,Saturday
